address,powerVoting
"0x02ada6421935a732bd1c5194f572a5e0882b9171","100"
"0x02b74e527f2a1e6eb48b5bee0b16ae0115eda55a","100"
"0x02bbb2ee95c2690550c8202f346fcbfba6bb7f7a","104"
"0x02c52eb62d6eb5e3b102244c4962ae861e235151","1035"
"0x02c9e7f6ce9dcf790337bde56509a6a4b8f5fa4e","100"
"0x02ca884e10a36b822c996a3339bdd21417a4d092","200"
"0x02d5b7882b19741dee97f08b0c43e5e7ef6be252","111"
"0x02ee4ef5ff0672ec3d243461cf1b87591c628e7b","100"
"0x02f8b9a2eb2942e3fba992ea9a9fca3b2338b59c","217"
"0x030d7d09fc84f0958be657a5821eadd3a6c9fc95","100"
"0x030df225e4beba45a696a442001d9a5f424d74f6","2"
"0x032800d30d1c84c752a7b37193a375a2d9669a1a","100"
"0x0342ee098eb53c017dc0688df125016754836311","10"
"0x0344131e4fc97ed1d673e16a417105da55a38ceb","100"
"0x03678485a255cfedc4afa28c5873904980410745","100"
"0x036ca12b7c08c64ecb4027da6e935c4038ebba34","116"
"0x036fb0243928b60e2016c68495bd2fe1a8f33fb2","100"
"0x03a4360185edc7705d238e176693551d7099ad40","100"
"0x03b916132d1926df54f8432951a528db007b9467","100"
"0x03bb233aea9643f5abab44bd3bc0aa83dbacba1b","3"
"0x03c49aa997d9529a84d962335beeaaa60b960a31","100"
"0x03d122aa465d4d8b2b8221be3ddd04888ba42603","100"
"0x03dc73f805a1250c5a3a66f90829fc8019e71b26","120"
"0x03e8037196896d9348ed2f53f1ffd078592ef72e","102"
"0x03f09423ccce0bf88e62cc80eb06a46099fd4d8e","100"
"0x03f5ed6084ae55ab2f220921a603f79a6151911f","2"
"0x03fc928b888066367036d0740a7edc2542671cfb","100"
"0x03fce2460995bfa950669bf16bdb876417d23656","85"
"0x040c2fc145c4ba1f686888c4e800e95912aa20c0","100"
"0x04112724a961ff5096c9d4379b8f3f7790ffb1d9","100"
"0x042e4f113e24e2734100733cfeeae5d7c0ddd15b","325.840474811625793725"
"0x044e0020dedaa9efcbdc45c853028c55786bb7ce","4"
"0x04514e3984bc7dde71d98d950f415962cc53e3fb","100"
"0x0466003c21413ccfeac46ab88366cd192ef8cd31","100"
"0x048a0118d4978c42b87da558bd242bdedd67f3b2","100"
"0x049127d4cb5c74492a31d89bc0fcc46dee1a5dac","100"
"0x04ba05dd339475ea8188553c107f17bfd1640cbe","100"
"0x04c82a3d583abf3ef0fb55b538c5452a0fc900f4","100"
"0x04e46bb6cb9b3c477cf2bcde4c00666473274d17","300"
"0x04ee2c315225ad7f9b118923e1d425b53f63c1d4","100"
"0x0502f09d43ece95649f252a94cc5687d079825e9","201"
"0x051aacd36a5455f870607a79495400031b51cabe","102"
"0x05260148aeb62196e07c3dfb82c2d3af85e151a9","100"
"0x052bb01ba8a4d749e8b14f6c7b208ee60410cd07","347.018864590924298442"
"0x0531d80ea05911f350d2366726ca4cf8af9c4c8f","100"
"0x053518ea275d7bb5a9bc893bffaf36231787a900","100"
"0x054438d5668dc783af021c51e5d68cc9b4f0b13b","100"
"0x05461b307844ce38d5b9e0d4f2b26b7796e5132a","100"
"0x054858fe6d19ef93d734ea531d2b0de9246052c2","100"
"0x0552840cd931260b7ab1bc0d51f0199e4d3d14e1","4"
"0x0559dc107b930a070815a936d9fdb175359ad85e","200"
"0x0559fb465358bd4bc662e30a681e80ef02b00238","100"
"0x055fcca1389f6ee5cc805c2d6003f784588ff957","100"
"0x056f4962a1dda7c81f8d02e554b252a8daab73ad","200"
"0x058101c5b455683681e946035f5277dc113fbaf9","100"
"0x0582826b858eece18da39266bd72178e0757b378","100"
"0x058bae5c7499b3f7906a696047fd9ddd9743992f","100"
"0x059613c574dfdd2b4c65e3593c772706a10febbe","107"
"0x059fd84a7d87a5c819a4ee89e9fa53e781c33a50","1"
"0x05a6ae8fec5eb143836fc938eafdaaef0a8e0dbb","100"
"0x05a9d1867f4d48145437a7aedb59eeef76d08b3a","400.504648959712740799"
"0x05ad46eaab3e2570c211283b10415443bc8f6803","100"
"0x05b68c1f474c2da6f21a44b7e7f88745af63bb83","201"
"0x05c1b63a98079e85917c03080e5bc88f73bdffed","100"
"0x05cc78d47483e8557fd0361fed385401a17121d8","100"
"0x05d262a0cb5331ef1eb2315752c0374db9c9fd8a","100"
"0x05e99b4d90a562fdd1494f3d3845b4eba1d349c7","100"
"0x05f7beb9d8d279ebc56d917d7c8b913c414a4e00","102"
"0x05fc68f4b7714389a17128653f82d50bee98e542","101"
"0x0601e854568b074047fdf5e1d15030ce63057d19","102"
"0x0622c022a0b658ff0dfdd440e9150ef4a1f89896","102"
"0x0647577ffd685793a5838c4601275776e31499b4","100"
"0x0647e95f515066400a4d8d4a13ac6e51643253c1","100"
"0x064b112fd9bd92acb391657e5edb17357f20abb4","4"
"0x06739f81aed6a5ec42ac798cd1b5be894637b1c5","102"
"0x067d8e96733017a2069d61f690fc812f178f323a","500"
"0x0697623ef2d0f4e50a29faba1a33abf1c4755404","104"
"0x06a2c41139dedd88921459bd36aa258e660c353a","100"
"0x06a6c8a86b2703744ce4ca27df76bbc0f59036c7","100"
"0x06aee111099a6f68ff45d20521632224db0be82d","100"
"0x06af30a4d94d47a44f71e6aa436b75d4e3fd2a77","100"
"0x06b3918b903ffeef7b1e08e14eafe475c877414c","2"
"0x06b60a9f0c3cf3926d7ae273afeaea512703dd4a","102"
"0x06bd17bcdfdd4d6121b01e19437c9ffd3d387db2","100"
"0x06edb5befdb76aee91575b5bf284ba498ed1ae5d","135.262421758580291034"
"0x06f258f9562a62128c937633ff6c91b7aaea7d21","100"
"0x06f27576a4ebff8a406cdf23c44cacc10db83d3a","100"
"0x06f47d07d26fc02da690d0491df9b61d214079be","200"
"0x0702a9e00115c224c0a20ca54d25c57b4b900791","106"
"0x070ab3aa006ed939eff4ce16f97222f79d21d2d0","1"
"0x070b478c7e8b34c0c1765606543a61dcd0dcfaf3","100"
"0x070d76e0f508f837af0c2aaa8bb8874eff286351","100"
"0x071a2c9b6800b8958ad9e2051e926655a9a7895a","100"
"0x072eccbd7d48e9e976b10a0086a1fa5e59be1060","100"
"0x075cfc638bac081404be8d5ef53b67a3ee2670c7","100"
"0x07661fca4e806dde8c79a6845813a8f8821e5036","100"
"0x077fc4bc3f53ef95dc0b12f7a647289d8d0b45fe","105"
"0x078641df99b074b85e88ff5710cab584f171a83a","7"
"0x07a0339e15581ea16df76a34c73cd1f088ee27f4","100"
"0x07c51ea233383d569302de09286bfeb46fccb0ff","2"
"0x07d74b8fa71ffc4b176749392f3627f095bcbb9e","100"
"0x07d81ea138cffdee62e103a43d83601172de1680","100"
"0x07d8fc594408c18fa354a884fcd6e10723413793","100"
"0x07e7b36022281e745a0ddca71bb6ff2e420d1ee3","100"
"0x07ff6fbcb1334a59e67a7f80856117eabd20fbab","100"
"0x08157f95fa50bf5f2465a6db344242d6a9cbf254","100"
"0x0822bb9c2d214a01990bfe5075b1686e09dbe055","200"
"0x082d55ac9081b303331cfd9a6e814f8881c68380","100"
"0x083d59ad0b8893b56072f1d68d46990401375dd3","692.338324034178407134"
"0x083fc10ce7e97cafbae0fe332a9c4384c5f54e45","100"
"0x084e93907ca824a39549c1f59a65b67a6a9b3b74","100"
"0x085bf92f656abc54ffb1db0ce98a11be978cdd71","100"
"0x085c7c3b459c80bceede6c85457a15e614b21051","100"
"0x085eb2c465a2d0b703daafaf949baf786f0a8280","100"
"0x0880ca3b59ff275a9b37df3c97230cd4b44fbb95","20"
"0x0884978f3ab9d14030844221b3f71333ce0234c3","100"
"0x089c5da8ef8ddf74c64c9f9aea7efba16188affc","102"
"0x08a3c2a819e3de7aca384c798269b3ce1cd0e437","0.000137863809856534"
"0x08a658f14400963686e369134ac79aa32940d6d1","100"
"0x08b546bce0ffa518db931e3e0546ed662cbe6cd5","100"
"0x08bc35a6918d69fff021fa944fdca36cae6b42d8","100"
"0x08bf28311a9f58538a4f9af9a41414353f971f7f","35"
"0x08c10feb6816e575cebb45922a319cff494c81c6","100"
"0x08d1a9040dc487bff4022fd6bf94ae861a3bd7ab","200"
"0x08d3aa61a8a3e0c17e164dcc369bb3f82e7e4257","100"
"0x08dd7b3426f72c5ac6c39d2ff75bac3990bc7233","100"
"0x08f06b3ebe6610ddcbb9dcbe129e5b97dde90b1c","2"
"0x08f38b012d45c8ebec182fcd92a5ebddafbb481a","100"
"0x08fa3376d8b480c2a8f7e6133fc33701f1fe9dca","162.011600445982124473"
"0x0910749ecf6645e9b61c4b74a8c5e7bcbeea94c8","200"
"0x0910bdbe7abb67c409f9ddd87c14667b1b715e8b","201"
"0x0912be808a718a4f354e96e69153c693a38be878","29"
"0x091a530f023b79c684114687f1f9f241b8416fb4","1"
"0x091b94feb61bc97429a4f0f9a4bd193ac3ed9827","100"
"0x0932149c6c7828e050f5603d8c2ed73569ac67b1","100"
"0x094579b45a15398e7b3392bfcfd8dc1fc03247ab","100"
"0x09615d832377624508a97daaadd700bfe6326797","100"
"0x0968291647c4ffe1c9ff52e7cb4a60d58416fcff","100"
"0x096f7a3b544e62729a1fad5c3882a1c65d1a9f78","108"
"0x09885349b029099404ebd2d9b6f6a1dbd2f84777","100"
"0x09894f64d4ed9d6da80c4a25a73e8ed45d3ea5ce","10"
"0x098bede5133f6da3d3d8fadc046d26980cc1ec50","100"
"0x099d37d75079f4f72a49c39fc818fcfaa632c631","100"
"0x09ac6e9c24cfe6a4f7a9ad92cc88fad3eddea9ea","127.257528445398707924"
"0x09b0312b667c90155e522ace3cc10900087d42ba","109"
"0x09b9bd293537a538fbaf90823d518f80bc802423","105"
"0x09cb5308c2534602de43f27054a7b2f62936993c","1"
"0x09e329413234e621aa810481b271ab80e1fb4ae4","100"
"0x09fbed30b1a5c65ba12a68093d7952b494e9ad6c","100"
"0x0a25ec0568a67288b792939aa7da55ed231ab7b9","100"
"0x0a2e467ad2255159dfffbbdc5b71c8eb41058b07","101"
"0x0a3972a03d03bae2e8f4491b85f7e59037ada9b0","100"
"0x0a3a18f03fedbe89b434277596071562ace5acab","2"
"0x0a43f734165d1237e94438aee0b9ab660f51074d","100"
"0x0a461f76d64162d60eb692308e19f5e89fba24d7","100"
"0x0a493bb74844873002dfb50cff7ee45fcb32794a","100"
"0x0a4bc3126b9c54ca1a61da48b0e45d150f41214a","100"
"0x0a4de625aa7624dd72cb09a41a6e52fce1993310","200"
"0x0a4f8ed5d2dc54182730e6740e9544873cb53505","101"
"0x0a5bd327b39cb8c996118f1b42e68dd3e8727e6f","100"
"0x0a5c3a5ebc70ebf62b574803fe0d0c754724178a","100"
"0x0a6b4df5ab40b644e5290ca4740e3a5088b5a405","100"
"0x0a6ed57c8dcdf6c625b3e4e816ead3913865729f","100"
"0x0a70902141d9a2b34404dd618fefbd63e87f8060","100"
"0x0a7465a2c2aa4f67a3a3ebdab31080b257da8fa2","100"
"0x0a78188dd947eb5fc0e64ddee8aa380d725ea048","200"
"0x0a7b0b31f39c94a7e6e48198a333efd71465c36d","100"
"0x0a859dd676836810b84eecb91d83d5b89553107e","95.544667862358801511"
"0x0aa594c8f06db627a5666716530af026dae03d16","100"
"0x0ac7bc883c527668d55cd732eec337d4c52888b0","102"
"0x0ac7fc6b112e1a8e8bb4874425f07cc43b397274","100"
"0x0acbbf418a0988fa06d8e556fd659b6db31a85a4","100"
"0x0ae66e4323ccc943eaf8032dac1e97601895c80e","100"
"0x0ae7d8e3ae727432e2c843dc86156deedea2a6a1","106"
"0x0aeac1aa3752f4b01ed0753e3cfca6f07d5603d0","100"
"0x0b052da8ccb80295abb03b94634aae903f699607","102"
"0x0b0f02601fec35e793df7a97f2255a1a9499cc9b","100"
"0x0b0fc4b33f5c4714b98c0a9b99ea4ab1b6ac8354","100"
"0x0b124693975b961ee73dbfd30c0cc4d2db72e666","100"
"0x0b12b9ebdc2a888846f8b5e1789c15780553e5df","110"
"0x0b18480ded61a7b7d8ddf623af8f8ca5c599477c","100"
"0x0b2d63f981952e45e64539665741e40bdda6ac43","100"
"0x0b32a2a034e2044583aac966cba12d09a220f764","100"
"0x0b36c09f08df07a3ff4df23571141fc7d36bdf71","100"
"0x0b3a4221e9a282999735ca1c6bc04c315df34daa","100"
"0x0b3e9a430aba707e37dff349de83bc8553e19340","100"
"0x0b4f6cc09a521530ba73cf61026c440f13e88475","100"
"0x0b54c045f78189b91f32df2548656e9cc387702a","1"
"0x0b66af432923f5ba29a3e846f266a1bc07c31764","10"
"0x0b89c64b9d609154717d2261826aad359f979a29","100"
"0x0ba1b91a66cb2e95badef87bf29c913b70b1d4dc","200"
"0x0bc35fdcc2bda745f893841ca8c50420909bad67","100"
"0x0bcc971b511f2053e193c1735f29b893a1bba1f3","100"
"0x0bd345d84124314b39d8e8890b291a5ebe90a284","100"
"0x0bd8c206feb4c24f05d31ea5796d5e63faafa68f","100"
"0x0bda3d367363bdf3b037a80be89d199f4bbb931c","120"
"0x0bee175de6fb55e35574eca449f6046c213ff0fe","104"
"0x0bf808dd4e2aa92160b184d4099c05b45411e27a","8"
"0x0c02fde84dc94687656c0abf0a6245ae2ef5131b","6"
"0x0c0aa29669acbff6bef688804b9614d0e5c8754c","100"
"0x0c0c6f7940cfb5a5332cfde4623060911df56b64","44"
"0x0c11ccbf39385a2d0e96af3b7197b62c77914215","100"
"0x0c19c92933834f6eabe1c1516dd31240776b80c6","100"
"0x0c1bbb00011e0b7ecf64355dcc383f12316553f6","100"
"0x0c255e7639c2f6b3d82a8a2c704767152fdf740a","102"
"0x0c2db041d047f092a727124275cc60ece323c24f","110"
"0x0c2f1004ad19f2ff281de8015c39a23702fc523f","100"
"0x0c2fe3108f1f5693b796f054843aca2b64ef5b69","100"
"0x0c306f1e31228f6966407a30aef563e5808f8679","100"
"0x0c44f029d02e8d17d20441a0dd4e95fac381903b","100"
"0x0c4528cbba21f4678c411dcb2c356903081cb159","10"
"0x0c4f04cb277a198a9ae2ba4685480ed2d4743b65","100"
"0x0c6151c986fde9b9d0d2b0a48eaa9de51e85dc8a","100"
"0x0c68f92496e2e7c77e69033309b260b5ea6763db","100"
"0x0c8ee6062dc4c9ef4549344ae55976804b5f9597","200"
"0x0c953ca3c46749b13c50423ad33fab26c13be362","100"
"0x0ca591ce76c4cb96b51c24497a75d9fd8d37f754","100"
"0x0cb2b26bf1b7410e55f5f2e63d54a3a737f1ccb2","100"
"0x0cc77fbb92360347907f92a8dac115002f6c7143","100"
"0x0ccbf821bc136a4e088ce7f3e648a3eb352f40a7","100"
"0x0ccd1b95cbd18d4453e4469cbb9de2dcca52be61","10"
"0x0ccee53bbbb72147dbe7be83d080cd62e65a20d4","10"
"0x0ce31f7dc59de79f9bef80091724e0811f6e467a","2"
"0x0ce6aa35a6025430f210a759fef4b7e191546bc5","10"
"0x0ceb3c8b13239b9d96cd76c5737012491753690d","100"
"0x0cf13f6857c12aadaa40eede8295e356db2d6491","2"
"0x0cfb6f854e956bc75c1630350762aa77fcc6918d","100"
"0x0d07dee58d232b216abe357fe6a450e228d47122","100"
"0x0d08fc4eeff079db1b6a8fc0b6c2faa87fb6eec5","150"
"0x0d09605fa6b70cf600c3fa58d7e6c299853ef14d","100"
"0x0d0da9e3bb4d1c81e5a0ee35c725397f5deb9521","5"
"0x0d0e6f803bf9eec4e4d1cec2780b12f67c3be968","8"
"0x0d1740dfb59a2fa3f47526e6c1ae732072362ca3","102"
"0x0d26603031f79d52bd0618f328c3e485dd0a8193","100"
"0x0d408bd609a48e642dac7c2946afb5754213973a","500"
"0x0d45bd60737b9524ed9af41ad68f22efd75564cd","100"
"0x0d4a3bafe506e9511f3ffadbd3828c2f09598b02","102.427310118802861788"
"0x0d50e78ee4fcd438dcaa4db273c1d1b5c840abe0","100"
"0x0d55bf41b332a5ce48b7794ed1100c0b71cbb459","100"
"0x0d63d2b359a1410693bcc31431925f71712933b6","100"
"0x0d67a5798d70b6b8ecd7f58d7ba813d0ba0eec9d","119.042694307912993485"
"0x0d6b27bbceb315c18df5d0701c71250037b3f84b","100"
"0x0d7400daf74ce49c30020440035eec1512b42542","100"
"0x0d8e5fbea504308da0017fb10e53dd546d57e50d","302"
"0x0d9130b62ea0fa93390e1d631d111d5942603c8f","104"
"0x0da6a57a5bd3ebefea7a15d23017c99ce785fdb3","100"
"0x0da79052f55300f6089a1d5e2c8a927ec9dcc20b","100"
"0x0daed8bd20d00182f9ef32de35e7642fc5313189","100"
"0x0dbce1a6d75203cabcfdad97354a2399b742efe1","100"
"0x0dec296041a8c79b4cdd1949dc7edc0b5a452442","100"
"0x0df028e9b08d987bc0415ee8552ce39ebc51ec2f","100"
"0x0df88f72c41baa710990d314b8ca75a4b0556853","100"
"0x0df9a8932b1ccacfcad3f1409431ebf8800f42e8","3.361361905414675238"
"0x0e02fdc39222469e0b05c94d39faf0c6cb3fe838","100"
"0x0e0b1b4bf0806f35a67bb2cdceeb4257e9223e76","100"
"0x0e325d36a983c5cd85c3c3c1b86fb18dd3d1b9a8","100"
"0x0e35f9886fbde5c74f9abd7d6ac9292f59ef65ef","1"
"0x0e4de518d50fc363b8666fc7301a56fbb29ea863","112"
"0x0e507a37da35a30e19a42d62cd8811274cdc24f5","2"
"0x0e50b0a7b1c4d1b25e98b5b749a0bc7b0e68c7a7","104"
"0x0e528a3b4469c51719410e0bbf940cc7d08208da","100"
"0x0e6047628900ae08827dcdff0ef217418487ac78","100"
"0x0e80a50f252619f9db9438d7e212687460601c9b","104"
"0x0e93a8abacbe757deb143a7aa0a86c6652771814","2"
"0x0e955f9ffeead3083eaff8ae7e60479cc173437b","6"
"0x0ea16ddcde45f133e94765bd05a33e013a3b67bc","100"
"0x0eb3ff4e63c4ba456b4cbb3ab72788c264dc35c9","100"
"0x0ec788b16a99296c9f5819fa721342f681a578e9","100"
"0x0ed2f6795906ee4272c46bbeabd6bd97d2ef7465","108"
"0x0edefa91e99da1eddd1372c1743a63b1595fc413","100"
"0x0ee5346e61dd46be138dffd524f42085f41f5ec7","100"
"0x0ee670b7aa29b512861ef95c597dee65fe59ffef","100"
"0x0eff333247616dc039c6ee62da76ac2646af8ca8","100"
"0x0f083e9f67393ba5f5e2e41045ea6593860c28f1","3"
"0x0f137a9e2baab6ab0ba3c46c22777a38b9f0dc93","100"
"0x0f1d03268b0737e4efc677e3297640c39852cf40","110"
"0x0f2ea12e0ac6d46c3bd7b501d748557c383f6ed5","110"
"0x0f328875467103689925c34185ad845fd4ba8ea0","100"
"0x0f50cc82a527f45a7a41450e71d345afdce2b573","100"
"0x0f53c27242c6b387c1278b73f149b9cc06db5a07","100"
"0x0f55c7efcce79104aadb463dbfad3ab7599729e2","100"
"0x0f7383bbf45d030770dc9037f74e39cd49a05ceb","101"
"0x0f795c90bc9c378b534773006f492ceded8dedd7","100"
"0x0f8d0919464bfdc8712ea08cdfa94b9f4b701e09","100"
"0x0f99cad6eacdc388da33a652302f5e8819a4a20f","2"
"0x0f9b68644b2f328292bdc38a339d23302496ee77","1"
"0x0fa1db0a99fd5b7f4a26842fc5c2baa556a170db","100"
"0x0fac95829797db1fbc15140401f8156ab138833a","100"
"0x0fafa526270e4de1b19c327153feb11d1aa56e22","101"
"0x0fb562ecf5ad2a01f53c0899e81f6429677a7be1","110"
"0x0fba709915bdf9b7e75b4566150e141e04905116","100"
"0x0fbb154d8f7467085cab0f91c108863bfe53547d","100"
"0x0fcc29d4982a4ec4b1d2b45c381b876159c59729","100"
"0x0fd9c037c2c82183260ce54164737539d2645e79","3"
"0x0fe4f966eccc6233aacf49b17eec18fe055e3321","688"
"0x0fe5025d85ceae5f9a8e459ae4a47f377fa406db","100"
"0x0fec028a1c5826ae09a41dba18ae4c8bf4e60898","100"
"0x0fef77e8aa82c2c2d45e13d19873ed57988c4970","100"
"0x0ff542cf04867b81589c608edf0d3dcf44f55bb5","100"
"0x1015985844503e0a651fa1dcdebe27266bfd034a","200"
"0x1023fe3a557270a2cae3f6342043d75a8cf77e66","100"
"0x102be9231faced35d9e3ed77c1dd7482a03731bb","100"
"0x103b535352aadaee8e0c4f4dd0748ce26db66aca","100"
"0x104197a9f93ed8772f6bef439331866cea8cd017","100"
"0x1041edac673be44e11c31761e035673506068969","4"
"0x104617528b1c523ca70bac99510d09d97fea146a","100"
"0x10487562d1e28991028b1b5518570471f53b247b","200"
"0x104895c3271f0ec4d8738cef4eeeac255bd7487e","110"
"0x1065cdfb1e4c17ef6f785e36a39fdea902952700","100"
"0x107163644dd14d33a1fc021ac660342da9bbe10f","100"
"0x109a49601cd83840aaff6a7cb2d852cf7016f166","150"
"0x109dfbf3cedcd93c90ce0b356532044e1b1951bd","100"
"0x10a5c485ea449f11c9ca2485e7d8c047da80dd19","2"
"0x10aa0b03edef3ad5890e1f644829ec7cd4c0360a","100"
"0x10c7c4966e4a05164bf60cfb943149d01cc0cbdb","100"
"0x10d4c2284bd736a5a3dd76061fbe7f8220d79b77","100"
"0x10df7dd932e655c01cc7a35ec23711b1d4153882","125.704681110228506786"
"0x10e2f8e8df9ec03d7d8fe93469680801c48a1f02","100"
"0x1101e955a8a6e3e5f43d52062763aa3b81c39696","100"
"0x110dc63100ef2d65d6e196ab9bce02799b4ff7a5","100"
"0x1111111254eeb25477b68fb85ed929f73a960582","0.000000000000000001"
"0x1117af5ed0da6cbfb8a856413467e04867086ea8","100"
"0x111cbd42bf69b869eab152a5ed9de534dfff93e6","2"
"0x111ce53e54a158bfa6450fead688de7fc74d0f80","100"
"0x11201bf664f00be8cf1ea5d13987f899f12e611a","100"
"0x112ad8094da8f99a1723b9cbecf2582884721c79","100"
"0x112bf0718e933cad4c0c5f4380860b816487ee1d","100"
"0x11342d3b791f13b9944e2afcd29bc46cf2a741c2","100"
"0x113909d2c44322a4584193a97f35e854ce4215a9","100"
"0x113cba83ac955d525ba8569f8d16763d37ff1532","100"
"0x113d71cc9f8c397fa41cce738174c34908832473","100"
"0x113e105a66a07bf717df719f2c3f2487b7bc46b5","100"
"0x1146e731452780a63dca1ad1ff5215214f7880f1","100"
"0x1147391d12921695cf3eb17d1fee868d8f144c71","100"
"0x1183ac6878bdf5affc3793fccdfdce2dad51a769","104"
"0x119149d46d24a85b9fa26857120fa5b27dbad405","200"
"0x119328ac1b0e3e60bf7938d8a656364b99dfcd97","6"
"0x119fff62de2fae99c2db962982273cf07f4434e6","108"
"0x11a0a868f1e95f98e1b7312e456c82fcf2cd5078","104"
"0x11a6f4599c5fe1a1f7b2089bd4c558c7ece0030c","119"
"0x11b87f7c7af79450b38bbf48fe1c8aedd29b5d23","100"
